"date","pressure_average(hPa)","pressure_sea_level(hPa)","precipitation_sum(mm)","precipitation_max_1hour(mm)","precipitation_max_10minutes(mm)","temperature_average(℃)","temperature_max(℃)","temperature_min(℃)","humidity_average(%)","humidity_min(%)","wind_average_speed(m/s)","wind_max_speed(m/s)","wind_max_speed_direction(m/s)","wind_max_instantaneous_speed(m/s)","wind_max_instantaneous_direction(m/s)","sunshine_duration_(h)","snow_fall(cm)","snow_depth(cm)","weatherdaytime (06:00-18:00)","weathernighttime (18:00-06:00)","block_no","Source_Sheet"
2022-07-20,1001,1002.8,0,0,0,28.7,33.8,24.1,75,49,1.7,3.5,"南西",7.2,"南西",10.9,0,0,"晴時々曇","曇時々晴","47656","47656_2022_7"
2022-07-21,1003.7,1005.5,0,0,0,27.6,32.1,25,80,57,1.9,3.8,"北東",7.2,"南南東",5.2,0,0,"曇時々晴後雨","曇時々雨","47656","47656_2022_7"
2022-07-22,998.6,1000.3,25,24,16.5,28.3,35.1,23.6,77,50,2.1,6.4,"西北西",12.3,"西北西",9.4,0,0,"雨時々曇後晴、雷を伴う","晴","47656","47656_2022_7"
2022-07-23,1000,1001.8,0,0,0,28,33.1,23.5,74,51,2,5,"北北東",7.8,"北東",12.9,0,0,"晴","晴後時々曇","47656","47656_2022_7"
2022-07-24,1006.4,1008.2,0,0,0,27.6,32,23.9,78,52,2.3,5.4,"南南東",9.9,"南南東",12.2,0,0,"晴","曇時々晴","47656","47656_2022_7"
2022-07-25,1008.7,1010.5,0,0,0,28,32.2,24.1,80,53,2,4.8,"南",7.9,"南南東",12.7,0,0,"晴時々曇","雨時々曇、雷を伴う","47656","47656_2022_7"
2022-07-26,1009.4,1011.2,121,33,10.5,25.7,26.8,24.8,98,91,1.7,4.3,"北北西",7.7,"北北西",0,0,0,"大雨時々曇、雷を伴う","雨時々曇","47656","47656_2022_7"
2022-07-27,1011.2,1013,28.5,14.5,5.5,26.8,29.8,24.9,93,79,1.5,3.6,"南",7.2,"南",1.9,0,0,"雨時々曇一時晴","曇時々晴","47656","47656_2022_7"
2022-07-28,1013.2,1015,0,0,0,28,31.4,24.3,83,64,2,4.6,"南南東",8,"南南東",12.3,0,0,"晴","晴一時雨","47656","47656_2022_7"
2022-07-29,1014.8,1016.6,0,0,0,28.5,31.8,24.6,80,62,2.2,4.7,"南",8.1,"南",11.1,0,0,"晴","晴","47656","47656_2022_7"
2022-07-30,1013.7,1015.5,0,0,0,29.3,33.9,24.8,76,56,2.1,5.6,"南南東",10.2,"南南東",13.1,0,0,"晴","晴後一時曇","47656","47656_2022_7"
2022-07-31,1011.9,1013.7,0,0,0,30.1,35.8,25.5,75,55,2.2,5.9,"北東",10.4,"北北東",11.4,0,0,"晴後一時曇","曇","47656","47656_2022_7"
2022-07-01,1010.2,1015.6,0,0,0,27.8,32.5,24.2,80,61,2.6,5.2,"南",7.1,"南南西",12.9,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-02,1009.9,1015.3,0,0,0,27.7,32,24.5,81,55,2.6,6,"南西",8.1,"南南西",7.6,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-03,1007.8,1013.2,5.5,3.5,1,26.6,29.4,24.9,89,77,1.9,3.8,"南西",6.4,"南西",0,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-04,1006.1,1011.6,3.5,1.5,0.5,24.8,26.4,23.7,95,84,1.7,4.2,"南西",6.3,"南西",0,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-05,1003.1,1008.6,24.5,9.5,3,24.7,27.5,22.5,95,82,3.1,6.7,"南南東",10,"南南東",0.4,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-06,1000.3,1005.8,9,6.5,4,26.1,34.1,23.2,85,57,2.5,9.2,"北北西",16.7,"北",5.9,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-07,1004.1,1009.5,4,4,2.5,25.8,29.8,23.5,88,72,2.6,7.7,"南南西",9.9,"南西",2.7,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-08,1001.5,1007,136.5,54.5,12.5,24.2,26.9,21.9,93,79,3,5.6,"南南西",8.5,"南",0,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-09,998.3,1003.7,113.5,36,10.5,25.4,30.2,22.9,89,69,3.1,6.3,"南",8.6,"南南西",4.6,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-10,1001.3,1006.7,20.5,19,4,24.9,28.3,22,88,73,2.3,5.2,"北北東",8.3,"北",0.2,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-11,1002.7,1008,0,0,0,27,31.1,22.7,81,66,2.2,5.3,"南南西",7.1,"南南西",11.1,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-12,1001.8,1007.2,4,1,1,25.7,27.8,24.2,91,82,1.8,3.3,"北北東",4.8,"北",0,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-13,999.2,1004.6,0,0,0,26.9,30.7,23.2,84,69,3,5.6,"南南西",8.3,"南",11.7,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-14,998.7,1004.1,44.5,14,8.5,25.8,29.1,23.8,88,67,2.6,4.8,"南",6.6,"南南西",1.1,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-15,996.4,1001.8,62.5,25.5,9.5,24.2,26.8,22.9,96,83,1.9,4.4,"東北東",8.2,"北北西",0.6,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-16,996.5,1001.9,39,14.5,7.5,24.2,25.2,22.8,97,91,2.4,6.1,"南南西",8.8,"南南西",0,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-17,995.5,1000.8,17,13.5,11.5,26.4,31.2,22.1,84,65,3.2,6.1,"南西",8.5,"南西",9.4,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-18,999.9,1005.3,0,0,0,27.3,32.3,23.7,78,58,3.1,6.5,"南西",10,"南西",5.7,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-19,998.4,1003.8,23,5.5,3,26.4,27.9,25.2,98,92,3.3,9.8,"南西",16.7,"南西",0,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-20,998.5,1003.9,0,0.5,0,28.8,33.6,23.8,68,47,4.8,8.5,"西北西",12.8,"西",10.8,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-21,1000,1005.4,0,0,0,27.6,31.8,24.5,77,57,2.2,4.9,"南南西",6.3,"南南西",6.7,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-22,995.5,1000.9,16,16,9.5,28.6,33.5,24.3,74,53,3.2,5.9,"西",10,"西南西",9.9,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-23,997.3,1002.6,0,0,0,28.1,33.1,24.3,64,46,4.9,8.7,"西北西",14.6,"西北西",13.8,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-24,1002.7,1008.1,0,0,0,27.2,31.6,22.9,74,53,2.5,6.4,"南南西",8.7,"南南西",12.8,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-25,1004.8,1010.2,0,0,0,28.8,32.8,24.8,75,50,2.5,5.3,"南",7.6,"南南東",13.1,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-26,1005,1010.4,162,78.5,20.5,26.3,28,24.6,96,88,3,7.2,"南南東",10.3,"南",0,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-27,1007.3,1012.7,4.5,4,2,28,31.8,25.9,87,71,3.5,7.2,"南",10.4,"南西",4.6,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-28,1009.4,1014.8,31,30.5,14.5,28,31.8,24.7,82,62,2.7,5.8,"南",8.6,"北東",10.7,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-29,1011.1,1016.5,0.5,0.5,0.5,28.3,32.4,25.1,82,65,2.8,5.4,"南",8.4,"南南西",10.9,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-30,1010.5,1015.9,0,0,0,28.7,32.3,25.1,81,62,2.6,5.8,"南南西",7.9,"南南西",12.3,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-31,1009.1,1014.5,0,0,0,29.3,33.5,26.2,80,55,3,6.8,"南西",10.2,"南西",13,NA,NA,NA,NA,"47654","47654_2022_7"
2022-07-01,1010,1015.8,0,0,0,26.3,29.4,24.2,92,80,2.9,5.5,"西南西",7.7,"西南西",12.2,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-02,1010.2,1016,0,0,0,26.6,29.6,24,90,77,2.6,5.3,"西南西",6.7,"南西",10.6,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-03,1007.2,1013,1,0.5,0.5,25.8,29,24.2,94,84,3,6.6,"西",9.5,"西",0.5,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-04,1005.7,1011.5,2.5,0.5,0.5,24.4,25.6,23.5,99,93,3.5,5.3,"西南西",7.3,"西",0,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-05,1003.1,1008.9,32,13,3.5,24,26.4,22.9,98,90,2.6,6.3,"南南東",10.2,"南",0,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-06,1000.1,1005.8,1.5,1.5,0.5,25.4,30,22.8,93,74,3.3,6.5,"西南西",9.4,"西",7.5,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-07,1003.9,1009.6,15,8.5,4,25,27.9,23.1,91,79,2.1,4.4,"東南東",6.2,"東南東",2.2,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-08,1001.4,1007.1,128.5,73,20.5,24.3,26.5,22.2,92,76,2.4,5.1,"南南東",8.3,"南東",0.8,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-09,998.3,1004,157,52.5,17.5,24.8,28.2,22.3,94,78,3.4,8.3,"南南西",12.3,"南南西",3.2,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-10,1001.1,1006.8,14.5,5,1.5,24.9,28,22.2,92,76,2.1,5.2,"北",8.6,"北北東",6,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-11,1002.5,1008.2,0,0,0,26.3,29.4,23.2,89,73,2.2,4,"南南西",5.8,"南南西",11.6,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-12,1001.6,1007.3,8,6,2.5,25.7,28.3,24.1,94,79,1.6,2.8,"北東",3.9,"南",0.9,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-13,999.1,1004.8,6,5.5,3.5,26.1,28.2,24,89,78,2.8,5.1,"東南東",7.4,"東南東",10,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-14,998.5,1004.2,12.5,10,2.5,25.6,28.3,23,90,73,2.4,4.2,"東南東",6.5,"北",3.1,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-15,996.1,1001.8,101.5,47,15.5,24,25.2,22.8,99,92,2.9,5.7,"北",9.2,"北北東",0.4,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-16,996.4,1002.1,23,15,8,24.7,26.8,23.1,95,84,3.5,8.8,"南",12.3,"南",0,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-17,995.3,1001,36.5,24.5,16,25.3,28.8,22.2,92,76,3.7,6.4,"北北西",10.3,"北北西",8,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-18,999.4,1005.1,0,0,0,26.6,29.4,24.9,88,71,5.6,8.2,"南西",11.1,"西南西",3.3,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-19,997.9,1003.6,4,1,0.5,26.5,28.2,25.6,97,93,7.8,12.4,"西南西",17.8,"西南西",0,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-20,997.6,1003.3,0,0,0,26.7,30.9,24.3,81,60,6.7,9.9,"西",14.8,"西",10.2,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-21,999.8,1005.5,0,0,0,26.6,29.4,24.4,88,72,2.1,3.7,"南南東",5.3,"南南東",7.9,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-22,995.3,1000.9,4.5,4.5,3.5,27,30.1,23.9,89,70,4.2,7.1,"西南西",11.5,"南西",9.4,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-23,996.7,1002.4,0,0,0,26.1,28.4,24.1,79,69,7.4,9.8,"西",14.7,"西",13.5,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-24,1002.6,1008.4,0,0,0,26.3,29.6,22.3,84,60,2.6,4.5,"南南西",6.3,"南西",12.4,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-25,1004.7,1010.4,0,0,0,27.4,30.4,24.6,87,65,2.5,4.8,"東南東",6.8,"南東",11.7,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-26,1005,1010.7,6.5,2,1,27.1,29.1,25.8,94,86,3.4,7.6,"南",10.9,"南",0.7,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-27,1007.2,1012.9,0,0,0,27.8,30.4,26.1,90,77,2.8,4.9,"南",7.6,"南南西",10.1,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-28,1009.2,1015,2,2,2,27.7,30.4,25.6,89,74,1.9,4,"南南東",5.9,"東南東",9.2,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-29,1010.9,1016.7,0,0,0,28,30.8,25.3,89,75,2.6,4.6,"南南西",7.1,"南",11.5,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-30,1010.2,1015.9,0,0,0,28.2,31.5,25.4,88,74,3.1,6.4,"西南西",8.6,"西南西",12.9,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-31,1008.6,1014.3,0,0,0,28.6,31.4,26.3,89,76,5.2,8.1,"西南西",11.9,"西南西",13.1,NA,NA,NA,NA,"47655","47655_2022_7"
2022-07-01,1009.8,1015.9,0,0,0,26.4,29.5,24.6,90,79,3.5,4.9,"西北西",8.1,"西北西",9.6,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-02,1009.6,1015.7,0,0,0,26,28.5,24.7,91,75,3.9,5.5,"西北西",9,"西",6.7,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-03,1006.7,1012.7,0,0,0,26,28.1,24.2,90,82,5,7.1,"西北西",12,"西北西",0.6,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-04,1005.2,1011.3,1.5,0.5,0.5,24.6,26,23.4,94,89,4.8,7.4,"西南西",11,"西北西",0,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-05,1003.1,1009.2,89.5,33.5,9.5,23.6,25.2,22.4,97,86,4,10.7,"南南西",14.5,"南西",0,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-06,999.8,1005.8,0,0,0,25.2,29.4,22.5,91,74,3.3,8,"東北東",13.4,"東北東",7.5,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-07,1003.5,1009.5,0,0,0,24.6,28.1,22.9,84,73,4.4,9,"東",12.8,"東北東",6.2,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-08,1001.1,1007.1,0,0,0,24.2,27.4,22.4,83,66,2.2,5.6,"東",7.5,"東",2.4,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-09,998.3,1004.3,38,29,9.5,24,25.9,23.2,89,78,3.4,8,"南西",12.7,"西南西",0.9,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-10,1000.9,1006.9,23.5,20,11,24.6,27.9,22.4,93,81,1.5,4,"西北西",5.7,"西",6.1,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-11,1002.2,1008.3,0,0,0,25.6,28.8,23.5,90,77,2.1,5.2,"東",6.9,"東",11.9,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-12,1001.4,1007.5,33,26.5,8.5,25.3,28.8,23.1,93,79,1.5,4.9,"西北西",7.6,"西北西",1.6,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-13,998.8,1004.8,1.5,1.5,1,24.4,26.5,22.6,90,80,5.5,10,"東",13.7,"東",4.3,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-14,998.1,1004.1,0.5,0.5,0.5,24.8,26.7,23.1,86,76,4.7,9,"東",12.3,"東",0.8,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-15,995.8,1001.9,57,20,12,23.7,24.6,23.1,96,88,2.9,6.1,"東北東",9.9,"東",0,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-16,996.5,1002.5,26,9.5,8,24.2,26,22.6,96,88,3,11.4,"南南西",14.3,"南南西",0,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-17,995.2,1001.2,39,19.5,14.5,25.1,28.6,21.9,93,79,3.2,7.8,"南南東",13.3,"南南西",7.2,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-18,998.8,1004.8,0,0,0,26.2,28.5,25.1,90,77,6.4,11.4,"西南西",14.5,"西南西",5.7,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-19,997.5,1003.5,5.5,1.5,1,26,26.5,25.2,97,92,8.7,13.7,"西南西",18.4,"西南西",0,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-20,996.9,1002.9,0,0,0,26.5,30,24.8,81,70,4.8,11.6,"西南西",17.5,"西北西",10.6,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-21,999.4,1005.4,0,0,0,26.3,28.5,24.4,86,71,3.9,7.3,"東北東",10,"東",6.3,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-22,995.1,1001.1,0.5,0.5,0.5,26.4,29.3,25,91,77,4.1,8.2,"南西",11.8,"西南西",6.7,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-23,996.5,1002.6,0,0,0,26,28.3,24.5,82,73,6.5,9.2,"西南西",15.6,"西北西",13.5,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-24,1002.5,1008.5,0,0,0,26.4,29.6,23.5,81,63,2.9,5,"西北西",7.6,"西",12.6,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-25,1004.6,1010.7,1.5,1.5,1,26.7,30.3,24.6,90,73,2,3.8,"東",5.8,"東北東",8.1,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-26,1005.2,1011.3,11,6.5,4,26.7,29.6,25.2,95,82,4.5,10.8,"南西",14.2,"南西",0.7,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-27,1007.1,1013.2,0,0,0,27.5,30.6,25.6,90,79,3.6,5.9,"南南西",7.2,"南南西",11.1,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-28,1009,1015.1,3.5,3.5,2,27.4,30.7,25.2,89,72,2.5,4.6,"南南西",7.2,"西南西",11,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-29,1010.7,1016.7,0,0,0,27.8,30.9,25.7,87,73,2.7,6,"南南西",7.1,"南南西",11.1,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-30,1009.8,1015.9,0,0,0,28,30.8,25.9,88,77,3.2,5.8,"西南西",8.6,"西南西",12.8,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-31,1008.2,1014.3,0,0,0,28.1,30.5,26.9,89,80,4.7,6.1,"西",10.7,"西北西",9.9,NA,NA,NA,NA,"47666","47666_2022_7"
2022-07-01,1008.3,1014.6,0,0,0,32,38.4,26.6,54,32,3.3,7,"南南東",11.7,"南南東",13.8,0,0,"快晴","晴","47636","47636_2022_7"
2022-07-02,1008.6,1015,0,0,0,29.7,34.9,25.7,66,35,3.2,5.5,"南",9.5,"南",13.5,0,0,"晴","晴後曇時々雨","47636","47636_2022_7"
2022-07-03,1006.7,1013.2,51.5,28,8.5,25.4,27.8,23.5,91,77,1.8,5.4,"北",8,"北",0,0,0,"大雨","雨一時曇","47636","47636_2022_7"
2022-07-04,1005,1011.5,3,1,0.5,24.9,27.1,23.9,93,83,1.7,4.4,"南南西",6.7,"南西",0,0,0,"雨","曇時々雨","47636","47636_2022_7"
2022-07-05,1001.4,1007.8,10.5,3.5,1.5,25.6,29.1,23,89,71,2.9,5.2,"南南東",9.2,"南東",1,0,0,"雨後曇","曇一時雨","47636","47636_2022_7"
2022-07-06,999.5,1005.8,12.5,12.5,7,27.6,35,23.3,78,50,2.9,8.1,"南東",13.3,"南東",7.5,0,0,"晴時々曇後一時雨、雷を伴う","晴時々曇一時雨、雷を伴う","47636","47636_2022_7"
2022-07-07,1002.6,1008.9,0,0,0,27.3,33.1,23.4,77,50,2.8,7.2,"南南東",12.5,"南",5.8,0,0,"曇後晴","曇","47636","47636_2022_7"
2022-07-08,999.5,1005.9,0,0,0,28,33.7,24.9,76,46,3,5.7,"南南東",9.8,"南南東",6.4,0,0,"曇時々晴","曇時々晴","47636","47636_2022_7"
2022-07-09,996.5,1002.9,50,12.5,10.5,26.7,31.9,23.9,85,60,2.4,6.5,"南南西",9.9,"南南西",2.7,0,0,"曇後雨、雷を伴う","大雨、雷を伴う","47636","47636_2022_7"
2022-07-10,999.9,1006.4,48.5,13,5.5,24,27.1,21.6,93,80,2.6,5.8,"東南東",9.1,"南東",0.4,0,0,"雨後曇","曇時々晴","47636","47636_2022_7"
2022-07-11,1001.3,1007.6,0,0,0,28,32.9,23.3,75,54,2.4,5,"南西",7.6,"南西",9.3,0,0,"曇時々晴","曇後一時雨","47636","47636_2022_7"
2022-07-12,1000.4,1006.8,14,5,4,25.4,26.6,24.1,93,83,2.9,5.1,"南東",8.4,"南東",0.2,0,0,"雨時々曇","曇時々雨後晴","47636","47636_2022_7"
2022-07-13,998,1004.3,0,4,0,27.9,33,23.2,73,47,3,6.1,"西北西",9.3,"北西",10.8,0,0,"晴","曇後晴","47636","47636_2022_7"
2022-07-14,997.2,1003.6,67,44,9.5,25.7,28.7,22.5,85,70,2.3,5.5,"南南西",9,"南南西",0.5,0,0,"曇時々雨","大雨後時々曇","47636","47636_2022_7"
2022-07-15,995,1001.4,8,4.5,3.5,24.9,27.9,22.6,93,77,2,4.6,"南東",7.9,"南東",0.3,0,0,"曇一時雨","曇時々雨","47636","47636_2022_7"
2022-07-16,994.7,1001,7,4.5,1.5,24.8,27.6,22.7,90,78,2.8,5.9,"南南東",10.2,"南南東",0,0,0,"曇後時々雨","雨時々曇","47636","47636_2022_7"
2022-07-17,994.3,1000.6,15,8,4.5,26.3,32.1,22.5,81,56,2.3,6,"西南西",9,"南西",4.4,0,0,"曇時々雨後晴","晴後曇","47636","47636_2022_7"
2022-07-18,998.7,1005.1,0,0,0,27.7,32.4,24,72,52,1.9,4.3,"南東",7.5,"南南東",2.8,0,0,"曇","雨時々曇","47636","47636_2022_7"
2022-07-19,997,1003.4,49.5,20,8.5,25.8,27.1,24.6,95,83,3.2,5.4,"南南東",9.1,"南東",0,0,0,"大雨後一時曇、雷を伴う","曇時々雨一時晴","47636","47636_2022_7"
2022-07-20,998.6,1005,0,0,0,28.6,32.7,24.4,64,48,4.7,7.5,"西北西",12.6,"西北西",10.7,0,0,"薄曇時々晴","晴後一時曇","47636","47636_2022_7"
2022-07-21,998.9,1005.2,0,0,0,27.9,33.3,23.9,69,49,2.2,5.5,"南西",9,"西南西",4.2,0,0,"曇後時々雨","曇時々雨","47636","47636_2022_7"
2022-07-22,994.8,1001.1,14,9,2.5,27.8,33.2,22.8,74,52,2.9,6.2,"西北西",10.2,"西北西",6.4,0,0,"晴一時曇","晴時々曇","47636","47636_2022_7"
2022-07-23,997.5,1003.9,0,0,0,27.1,31.3,23.9,65,52,5.1,8.7,"西北西",13.4,"西北西",13.5,0,0,"快晴","晴一時曇","47636","47636_2022_7"
2022-07-24,1001.3,1007.6,0,0,0,27.8,33.6,22.8,66,44,2.5,5.1,"南",9,"南南西",12.2,0,0,"晴後薄曇","薄曇後一時晴","47636","47636_2022_7"
2022-07-25,1003.4,1009.8,0,0,0,29.9,35.3,25.6,64,42,2.3,5.3,"南西",8.2,"南",12.2,0,0,"晴","晴後時々薄曇","47636","47636_2022_7"
2022-07-26,1003.4,1009.8,0.5,0.5,0.5,29.2,33.8,26.4,74,55,2.8,6.8,"南東",11,"南東",9.7,0,0,"曇一時晴","雨時々曇、雷を伴う","47636","47636_2022_7"
2022-07-27,1005.4,1011.7,15.5,8,6,27.8,32.6,24.9,84,66,3.7,6.2,"南東",10.7,"南東",1.8,0,0,"曇後晴","曇後晴","47636","47636_2022_7"
2022-07-28,1007.8,1014.1,0,0,0,29.2,34,25.5,74,52,2.9,5.6,"南",9.6,"南南東",9.8,0,0,"晴","晴","47636","47636_2022_7"
2022-07-29,1009.7,1016,0,0,0,29.6,34.4,25.8,73,54,3,6.3,"南",9.7,"南東",10.2,0,0,"晴","晴","47636","47636_2022_7"
2022-07-30,1009,1015.4,0,0,0,29.9,34.5,25.6,71,50,2.9,6.9,"南南西",11,"南南西",11.2,0,0,"晴","晴","47636","47636_2022_7"
2022-07-31,1007.7,1014.1,0,0,0,30.6,36.2,26.5,69,43,2.3,5.1,"南",7.9,"南南西",11.5,0,0,"晴","晴後一時曇","47636","47636_2022_7"
2022-07-01,1014.4,1015.3,0,0,0,28.1,35.3,24,79,52,3.2,6,"南南東",9.7,"南南東",13.2,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-02,1014.6,1015.5,0,0,0,27.7,31.2,24.5,87,70,3.3,5.4,"南南東",8.3,"南",11.9,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-03,1012.2,1013.1,8.5,4.5,1,26.2,30,24.8,95,77,1.9,3.8,"南",6.7,"南南西",0.2,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-04,1010.7,1011.6,5,1,0.5,24.6,26.4,23.3,99,91,1.4,3.1,"南",4.7,"南南東",0,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-05,1007,1007.9,19.5,6.5,2,24.8,27.7,23.4,98,89,2.7,5.8,"南",10.3,"南",0.7,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-06,1005.3,1006.2,9,8.5,5,26.8,32.7,23.3,87,65,2.7,6.5,"北",11.8,"東",8,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-07,1008.6,1009.5,0,0,0,26.2,29.5,23,89,77,3.2,7,"南",11.1,"南",8.1,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-08,1005.5,1006.4,0,0,0,26.8,29.7,24.6,87,75,3.1,6,"南",9.9,"南",6.8,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-09,1002.3,1003.2,1,1,0.5,26.6,30.4,24.1,89,75,3.2,6.1,"南",9.6,"南南西",7,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-10,1005.5,1006.4,23.5,8.5,3.5,25.5,28.4,23.6,92,79,2.6,4.9,"東南東",8.3,"東",1.6,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-11,1007.1,1008,0,0,0,26.8,31.6,22.8,88,67,2.2,4.6,"南",7.7,"南",10.6,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-12,1006,1006.9,1.5,1,0.5,26.3,28.6,25,94,84,2.1,3.9,"南南東",6.7,"南南西",0,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-13,1003.8,1004.7,0,0,0,27.6,32,24.1,80,56,2.3,3.8,"西",8.7,"西",11,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-14,1002.9,1003.8,9.5,7,5,25.6,28.1,23.4,92,80,2.2,4.9,"南南東",8,"南東",0.1,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-15,1000.7,1001.6,12,8,4,24.9,28,23.4,95,82,2.2,4.8,"東南東",7.7,"東",1.6,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-16,1000.3,1001.2,10.5,3,2,24.5,26.3,22.9,98,92,2.9,6.5,"南",11.6,"南西",0,NA,NA,NA,NA,"47653","47653_2022_7"
2022-07-17,999.9,1000.8,12,8,4,25.9,30.8,22.9,91,69,2.1,4.8,"南",7.7,"南南西",6.8,NA,NA,NA,NA,"47653","47653_2022_7"
